,image,reds,greens,blues,blacks
4828,clean8522.png,30977,12737,17714,284172
4829,clean8294.png,72701,0,787,272112
4830,clean8288.png,7438,9817,115256,213089
4831,clean7451.png,19562,3163,0,322875
4832,clean4107.png,17167,581,0,327852
4833,clean6266.png,24861,11343,3518,305878
4834,clean2721.png,26846,0,0,318754
4835,clean5479.png,46958,0,267,298375
4836,clean8680.png,922,15742,908,328028
4837,clean5260.png,22279,4621,0,318700
4838,clean7426.png,90425,708,0,254467
4839,clean0276.png,16385,335,0,328880
4840,clean7790.png,79445,17237,11184,237734
4841,clean4073.png,72007,12895,43575,217123
4842,clean7731.png,57669,5837,0,282094
4843,clean1405.png,2633,19809,0,323158
4844,clean0988.png,67156,7909,7805,262730
4845,clean1122.png,31931,8534,5487,299648
4846,clean3547.png,83414,1919,3142,257125
4847,clean2451.png,93867,2465,1297,247971
4848,clean8622.png,49839,5046,0,290715
4849,clean7632.png,13814,1192,1304,329290
4850,clean6765.png,36543,18155,2074,288828
4851,clean8170.png,2828,16486,513,325773
4852,clean9440.png,94756,594,207,250043
4853,clean8528.png,76730,8703,626,259541
4854,clean0695.png,0,17900,5723,321977
4855,clean1856.png,24391,8965,0,312244
4856,clean0099.png,8517,7788,0,329295
4857,clean9367.png,131084,3520,5175,205821
4858,clean9149.png,17499,0,2454,325647
4859,clean3527.png,40649,0,494,304457
4860,clean4112.png,25976,4796,454,314374
4861,clean4888.png,75757,13954,14919,240970
4862,clean0732.png,49557,1421,0,294622
4863,clean7666.png,123,9283,0,336194
4864,clean6169.png,87326,16759,5379,236136
4865,clean2389.png,79144,5436,0,261020
4866,clean0010.png,110197,1558,0,233845
4867,clean5574.png,53330,10327,0,281943
4868,clean0514.png,65881,34623,25066,220030
4869,clean3965.png,154538,2247,2338,186477
4870,clean8917.png,38417,0,683,306500
4871,clean5343.png,129814,2796,304,212686
4872,clean1144.png,89093,3876,0,252631
4873,clean8846.png,54511,4770,489,285830
4874,clean6489.png,41289,7566,7432,289313
4875,clean1037.png,67939,2001,239,275421
4876,clean7196.png,73953,19037,6335,246275
4877,clean2318.png,14943,519,1780,328358
4878,clean8556.png,52528,26193,11553,255326
4879,clean3186.png,33658,24094,8156,279692
4880,clean7122.png,2698,27436,19597,295869
4881,clean6602.png,32140,23311,7607,282542
4882,clean7674.png,67900,10822,0,266878
4883,clean0433.png,135012,554,4801,205233
4884,clean7936.png,13760,1590,0,330250
4885,clean6728.png,43354,8222,2395,291629
4886,clean6408.png,86673,0,1694,257233
4887,clean2464.png,7715,8608,14842,314435
4888,clean7363.png,47758,0,0,297842
4889,clean1415.png,29513,21865,44305,249917
4890,clean7529.png,126442,2219,0,216939
4891,clean3039.png,17717,27272,74584,226027
4892,clean7375.png,83286,0,0,262314
4893,clean7640.png,31484,2730,0,311386
4894,clean3316.png,9896,0,0,335704
4895,clean0188.png,95724,17852,2791,229233
4896,clean5830.png,120748,1530,772,222550
4897,clean2357.png,64134,7120,18684,255662
4898,clean4836.png,54204,4582,10779,276035
4899,clean8986.png,87968,11683,1608,244341
4900,clean8157.png,115581,1555,3647,224817
4901,clean5333.png,70954,3329,58104,213213
4902,clean2955.png,29874,16368,0,299358
4903,clean9104.png,88556,3763,0,253281
4904,clean5664.png,128987,2832,0,213781
4905,clean7147.png,105580,1178,0,238842
4906,clean0911.png,91091,8451,9050,237008
4907,clean8305.png,93703,0,0,251897
4908,clean1873.png,41138,3708,7753,293001
4909,clean2772.png,104080,0,949,240571
4910,clean9704.png,26397,13848,0,305355
4911,clean5616.png,96412,3621,4028,241539
4912,clean0634.png,95407,21543,21535,207115
4913,clean5689.png,30363,32482,0,282755
4914,clean0907.png,67340,0,0,278260
4915,clean2996.png,66210,9248,3955,266187
4916,clean9249.png,132816,0,0,212784
4917,clean9530.png,15093,2358,4191,323958
4918,clean5621.png,54516,0,0,291084
4919,clean6932.png,93802,8722,2120,240956
4920,clean2053.png,53248,13540,7691,271121
4921,clean0265.png,58947,7629,18200,260824
4922,clean3036.png,141008,11395,1677,191520
4923,clean9636.png,91744,2347,0,251509
4924,clean8398.png,90295,4701,0,250604
4925,clean2765.png,31132,1916,531,312021
4926,clean6716.png,2294,0,1360,341946
4927,clean7253.png,123093,9073,0,213434
4928,clean8646.png,93413,553,545,251089
4929,clean6898.png,40686,8480,9434,287000
4930,clean6205.png,108421,13693,15194,208292
4931,clean9593.png,90431,0,0,255169
4932,clean4015.png,16329,17114,18493,293664
4933,clean1041.png,83411,25063,1779,235347
4934,clean4097.png,77138,4486,2810,261166
4935,clean9008.png,68837,43339,0,233424
4936,clean7197.png,19914,0,0,325686
4937,clean9582.png,52715,20134,2048,270703
4938,clean0022.png,93366,853,0,251381
4939,clean0092.png,0,22275,36070,287255
4940,clean9473.png,7510,0,301,337789
4941,clean5139.png,24336,0,426,320838
4942,clean4134.png,154154,0,736,190710
4943,clean0319.png,86793,3353,0,255454
4944,clean8617.png,14365,3712,1057,326466
4945,clean6644.png,43250,12698,2508,287144
4946,clean1114.png,29790,25900,5607,284303
4947,clean9096.png,131089,6390,8233,199888
4948,clean8458.png,6526,3606,2984,332484
4949,clean2866.png,69164,13526,0,262910
4950,clean1928.png,103765,18108,5617,218110
4951,clean8468.png,150535,2393,758,191914
4952,clean1403.png,143590,0,0,202010
4953,clean3652.png,96118,2310,20199,226973
4954,clean9552.png,22897,26360,0,296343
4955,clean7681.png,34720,4967,0,305913
4956,clean7552.png,53596,8679,639,282686
4957,clean3689.png,81965,294,0,263341
4958,clean9540.png,0,0,0,345600
4959,clean5674.png,10295,23264,3290,308751
4960,clean4386.png,148091,724,0,196785
4961,clean0297.png,75829,23794,4971,241006
4962,clean6506.png,96691,7861,7821,233227
4963,clean3319.png,41109,12927,7067,284497
4964,clean8552.png,145872,2346,12003,185379
4965,clean0692.png,130412,9255,0,205933
4966,clean6539.png,31776,4498,2488,306838
4967,clean8727.png,71022,17102,12313,245163
4968,clean8032.png,11608,15448,12038,306506
4969,clean5383.png,153607,1679,1641,188673
4970,clean2122.png,150259,4894,36328,154119
4971,clean9685.png,154660,30089,37907,122944
4972,clean4207.png,366,20542,17787,306905
4973,clean6192.png,112754,1513,4469,226864
4974,clean8370.png,102482,24439,0,218679
4975,clean1419.png,58500,1792,2874,282434
4976,clean5436.png,38394,5822,4451,296933
4977,clean5472.png,6871,29285,2055,307389
4978,clean1532.png,66937,0,564,278099
4979,clean6663.png,37367,12713,30111,265409
4980,clean1429.png,19214,39001,19103,268282
4981,clean0210.png,29061,0,0,316539
4982,clean9360.png,1992,5219,2434,335955
4983,clean0919.png,102470,509,0,242621
4984,clean2114.png,44444,22077,10087,268992
4985,clean9580.png,49801,28114,4056,263629
4986,clean9412.png,133830,1316,0,210454
4987,clean1395.png,154003,468,744,190385
4988,clean7036.png,7287,9292,0,329021
4989,clean1400.png,65323,20861,0,259416
4990,clean2144.png,51634,23856,11431,258679
4991,clean9235.png,66972,944,22898,254786
4992,clean1885.png,11914,0,175,333511
4993,clean3313.png,32299,22683,0,290618
4994,clean1444.png,44184,36002,14042,251372
4995,clean9658.png,38538,0,0,307062
4996,clean5068.png,40344,6969,2892,295395
4997,clean5454.png,95597,0,476,249527
4998,clean2152.png,139439,2864,223,203074
4999,clean5977.png,149111,287,0,196202
5000,clean5365.png,14126,55741,10913,264820
5001,clean2378.png,62007,0,0,283593
5002,clean6867.png,44999,9094,4964,286543
5003,clean3351.png,146302,13866,4801,180631
5004,clean5127.png,66927,10141,4636,263896
5005,clean2173.png,81630,2275,207,261488
5006,clean1678.png,14590,28194,1049,301767
5007,clean1276.png,32400,23083,0,290117
5008,clean4501.png,8583,0,0,337017
5009,clean4647.png,80963,23622,8312,232703
5010,clean6881.png,18497,6645,605,319853
5011,clean1235.png,119452,5542,1985,218621
5012,clean0120.png,8301,1538,0,335761
5013,clean5663.png,2196,42317,46068,255019
5014,clean7279.png,41923,21113,32167,250397
5015,clean6688.png,102105,689,5592,237214
5016,clean9323.png,109186,16354,11676,208384
5017,clean5610.png,20071,447,392,324690
5018,clean1247.png,18533,565,3382,323120
5019,clean4487.png,36507,4281,0,304812
5020,clean1183.png,112129,4197,7283,221991
5021,clean1072.png,64781,0,0,280819
5022,clean1714.png,94006,6969,3819,240806
5023,clean2441.png,83830,12633,21726,227411
5024,clean7576.png,43286,0,1905,300409
5025,clean4660.png,33437,5565,12049,294549
5026,clean5841.png,49911,12033,677,282979
5027,clean4191.png,69304,3989,28557,243750
5028,clean3286.png,124388,2881,2293,216038
5029,clean5362.png,75799,3848,0,265953
5030,clean6259.png,66354,14894,5536,258816
5031,clean4416.png,125817,0,1118,218665
5032,clean3060.png,4412,0,0,341188
5033,clean1741.png,85031,594,0,259975
5034,clean4881.png,130072,1069,20731,193728
5035,clean5538.png,21731,17264,728,305877
5036,clean6221.png,110625,15543,13333,206099
5037,clean4948.png,54771,16885,3015,270929
5038,clean7086.png,44986,2755,207,297652
5039,clean6083.png,23605,7901,1869,312225
5040,clean3514.png,76359,429,766,268046
5041,clean5279.png,39701,8046,2042,295811
5042,clean6040.png,32796,1744,0,311060
5043,clean3585.png,6001,7431,2335,329833
5044,clean3559.png,104249,13492,11121,216738
5045,clean9488.png,136334,14780,16229,178257
5046,clean9722.png,0,22441,0,323159
5047,clean1284.png,45408,0,857,299335
5048,clean8326.png,78087,7364,702,259447
5049,clean0493.png,72366,216,738,272280
5050,clean4440.png,120020,2154,5878,217548
5051,clean9759.png,66218,309,1534,277539
5052,clean6795.png,43697,1838,1264,298801
5053,clean4538.png,9466,0,0,336134
5054,clean5035.png,48969,10973,20863,264795
5055,clean0779.png,56381,10187,12418,266614
5056,clean8186.png,139658,2780,0,203162
5057,clean1982.png,21224,10207,83252,230917
5058,clean3756.png,23116,0,0,322484
5059,clean7352.png,9678,5190,2887,327845
5060,clean7198.png,27632,8380,5636,303952
5061,clean0852.png,68172,2160,0,275268
5062,clean3084.png,88752,0,0,256848
5063,clean0665.png,153825,289,0,191486
5064,clean3388.png,155675,4613,23318,161994
5065,clean5246.png,41636,28378,1102,274484
5066,clean6438.png,105035,11052,2716,226797
5067,clean0742.png,12225,12934,59617,260824
5068,clean1233.png,125508,249,0,219843
5069,clean5669.png,25329,52611,29394,238266
5070,clean3381.png,56395,11322,9237,268646
5071,clean7558.png,111896,8787,1638,223279
5072,clean7404.png,79493,9339,0,256768
5073,clean3089.png,33674,8306,0,303620
5074,clean7188.png,5601,9730,0,330269
5075,clean8935.png,118930,3351,4617,218702
5076,clean4792.png,101639,2030,0,241931
5077,clean2506.png,26591,6407,2902,309700
5078,clean0892.png,59419,12562,1559,272060
5079,clean0827.png,49838,0,0,295762
5080,clean9034.png,101831,1255,2135,240379
5081,clean4515.png,118589,1705,1437,223869
5082,clean7912.png,142709,7696,2930,192265
5083,clean7542.png,137563,0,1628,206409
5084,clean5583.png,30862,19190,12098,283450
5085,clean5340.png,13915,8245,339,323101
5086,clean8443.png,32276,6074,0,307250
5087,clean1071.png,76972,1119,0,267509
5088,clean4500.png,4301,5825,1028,334446
5089,clean1585.png,121689,4508,8360,211043
5090,clean2430.png,32287,3823,3334,306156
5091,clean3871.png,25335,23854,27505,268906
5092,clean1215.png,20,32831,32562,280187
5093,clean8193.png,39712,6498,39735,259655
5094,clean0351.png,43532,11685,42751,247632
5095,clean5975.png,93593,2686,54672,194649
5096,clean9428.png,104884,19755,2100,218861
5097,clean7467.png,119715,6982,444,218459
5098,clean4091.png,43200,24002,8000,270398
5099,clean7951.png,43908,0,984,300708
5100,clean8270.png,30225,22221,51190,241964
5101,clean1749.png,78874,619,867,265240
5102,clean7888.png,1,9207,0,336392
5103,clean2564.png,30590,13080,23977,277953
5104,clean2404.png,123873,0,1468,220259
5105,clean5659.png,101752,8221,12951,222676
5106,clean0016.png,104451,6237,13260,221652
5107,clean4464.png,125,4898,0,340577
5108,clean2071.png,0,1421,0,344179
5109,clean4921.png,55053,1483,0,289064
5110,clean2943.png,2236,7407,0,335957
5111,clean8770.png,63622,13525,816,267637
5112,clean0570.png,10666,2260,0,332674
5113,clean9675.png,67387,3544,853,273816
5114,clean4402.png,138639,207,0,206754
5115,clean9276.png,34646,15535,50605,244814
5116,clean6664.png,156923,1248,0,187429
5117,clean3926.png,112858,2232,1332,229178
5118,clean8874.png,57210,0,0,288390
5119,clean6857.png,48049,0,0,297551
5120,clean0586.png,57059,1641,1542,285358
5121,clean8067.png,0,47453,16370,281777
5122,clean9250.png,162106,0,0,183494
5123,clean3192.png,14289,0,0,331311
5124,clean2683.png,102679,261,4234,238426
5125,clean2500.png,63684,0,0,281916
5126,clean5819.png,2512,7691,0,335397
5127,clean1266.png,52453,3938,982,288227
5128,clean9143.png,70186,12019,9827,253568
5129,clean5314.png,141533,369,0,203698
5130,clean4407.png,6288,26237,10507,302568
5131,clean8820.png,68599,1964,6823,268214
5132,clean6437.png,60563,19436,0,265601
5133,clean5124.png,104819,2626,6605,231550
5134,clean3274.png,79992,0,0,265608
5135,clean9121.png,15876,17778,26472,285474
5136,clean7880.png,108170,11158,2225,224047
5137,clean3161.png,21547,6925,0,317128
5138,clean2167.png,60946,207,661,283786
5139,clean6773.png,72432,60534,8869,203765
5140,clean2816.png,126579,0,2170,216851
5141,clean3662.png,43966,15504,6635,279495
5142,clean7121.png,39675,1590,458,303877
5143,clean8907.png,52713,0,0,292887
5144,clean2711.png,26735,7285,93595,217985
5145,clean4642.png,8624,1148,0,335828
5146,clean9297.png,10961,12260,1420,320959
5147,clean3599.png,55386,419,0,289795
5148,clean1093.png,67470,720,1509,275901
5149,clean7416.png,61131,23386,2853,258230
5150,clean8419.png,81890,7670,863,255177
5151,clean7721.png,140303,8656,25949,170692
5152,clean2030.png,91473,8647,1308,244172
5153,clean8584.png,118539,0,0,227061
5154,clean7855.png,115912,1301,0,228387
5155,clean2879.png,72931,0,0,272669
5156,clean4663.png,31286,0,2459,311855
5157,clean5572.png,91919,5332,2937,245412
5158,clean2534.png,114432,4001,799,226368
5159,clean1015.png,32809,12293,7619,292879
5160,clean6087.png,144053,289,0,201258
5161,clean2958.png,6097,9965,830,328708
5162,clean0096.png,18974,0,643,325983
5163,clean0307.png,4094,207,1149,340150
5164,clean7735.png,118418,0,0,227182
5165,clean0283.png,94808,0,4855,245937
5166,clean7926.png,21457,3324,522,320297
5167,clean0074.png,84952,8927,3507,248214
5168,clean0076.png,134270,0,2356,208974
5169,clean0754.png,18574,11318,9261,306447
5170,clean0358.png,139949,5953,16170,183528
5171,clean4095.png,14392,3487,0,327721
5172,clean5100.png,16524,17545,46266,265265
5173,clean6284.png,21518,12188,0,311894
5174,clean4794.png,27783,22859,9856,285102
5175,clean1353.png,62255,5833,790,276722
5176,clean7903.png,11699,0,0,333901
5177,clean6974.png,25232,25254,31735,263379
5178,clean1436.png,26994,1797,3699,313110
5179,clean5986.png,13478,29127,1670,301325
5180,clean4224.png,83873,11660,46786,203281
5181,clean4021.png,34110,0,0,311490
5182,clean7966.png,45498,0,0,300102
5183,clean0791.png,11997,4598,1198,327807
5184,clean0088.png,113625,4751,32171,195053
5185,clean4539.png,70865,0,0,274735
5186,clean9033.png,53213,475,0,291912
5187,clean5297.png,37160,25257,3262,279921
5188,clean5445.png,35957,9269,1877,298497
5189,clean9303.png,63620,10224,2892,268864
5190,clean1301.png,93284,5099,0,247217
5191,clean0969.png,117996,0,0,227604
5192,clean5970.png,30539,12076,803,302182
5193,clean1967.png,6583,0,207,338810
5194,clean0819.png,76767,199,2832,265802
5195,clean0788.png,122463,813,0,222324
5196,clean2710.png,35444,0,596,309560
5197,clean1567.png,76160,0,247,269193
5198,clean7969.png,75714,2610,1110,266166
5199,clean0444.png,129051,0,0,216549
5200,clean6808.png,71039,0,0,274561
5201,clean4821.png,83490,1392,10284,250434
5202,clean9716.png,113674,7652,1709,222565
5203,clean7327.png,134578,0,0,211022
5204,clean3440.png,106770,0,7020,231810
5205,clean9305.png,101127,5157,62211,177105
5206,clean4061.png,164567,1251,1287,178495
5207,clean4114.png,26530,5771,207,313092
5208,clean9726.png,94771,8949,0,241880
5209,clean4489.png,51779,4243,568,289010
5210,clean5413.png,111462,2480,2278,229380
5211,clean9584.png,150731,0,0,194869
5212,clean4556.png,36482,5071,0,304047
5213,clean8069.png,59099,11613,0,274888
5214,clean8222.png,99320,3391,0,242889
5215,clean5798.png,61850,629,164330,118791
5216,clean5525.png,31807,9774,1051,302968
5217,clean3913.png,108903,6940,0,229757
5218,clean9719.png,2,25312,0,320286
5219,clean2559.png,62374,4694,0,278532
5220,clean0698.png,0,21954,8964,314682
5221,clean1365.png,51814,2489,0,291297
5222,clean8559.png,47724,14082,217,283577
5223,clean6533.png,33078,0,664,311858
5224,clean9017.png,109350,0,0,236250
5225,clean0719.png,81765,2003,9949,251883
5226,clean3564.png,48582,10321,2930,283767
5227,clean4030.png,1608,6242,577,337173
5228,clean9708.png,51219,18156,36766,239459
5229,clean5245.png,32842,3585,0,309173
5230,clean4353.png,27195,18084,0,300321
5231,clean1842.png,97417,4203,0,243980
5232,clean5027.png,74727,5371,365,265137
5233,clean3016.png,84130,0,0,261470
5234,clean3759.png,75159,185,3763,266493
5235,clean1177.png,16324,14400,48501,266375
5236,clean7336.png,70932,7690,10630,256348
5237,clean3027.png,11688,11812,4180,317920
5238,clean8211.png,23554,45481,840,275725
5239,clean9617.png,24206,1635,0,319759
5240,clean6814.png,55966,16134,20700,252800
5241,clean2922.png,90764,7785,702,246349
5242,clean3610.png,22682,0,0,322918
5243,clean1868.png,31379,759,239,313223
5244,clean6071.png,157123,497,4003,183977
5245,clean6786.png,17991,17274,0,310335
5246,clean1389.png,119698,6591,0,219311
5247,clean2234.png,15192,3384,0,327024
5248,clean8049.png,70336,9819,7480,257965
5249,clean8228.png,96396,5472,11872,231860
5250,clean3288.png,20843,28116,3508,293133
5251,clean5063.png,111901,7128,4056,222515
5252,clean5390.png,105208,0,0,240392
5253,clean2174.png,86644,0,1113,257843
5254,clean5226.png,71234,22157,2256,249953
5255,clean1390.png,68953,2123,0,274524
5256,clean5272.png,91697,7325,10255,236323
5257,clean3805.png,142711,4645,2360,195884
5258,clean9232.png,70308,0,6934,268358
5259,clean4333.png,94595,0,377,250628
5260,clean6890.png,12453,5123,7060,320964
5261,clean3291.png,149969,19248,11895,164488
5262,clean3979.png,123793,600,3126,218081
5263,clean8016.png,19017,17572,9569,299442
5264,clean5828.png,131554,4797,249,209000
5265,clean3315.png,5514,14862,5638,319586
5266,clean7610.png,83025,0,259,262316
5267,clean2158.png,111706,13869,5679,214346
5268,clean3785.png,64186,0,431,280983
5269,clean2780.png,149812,0,0,195788
5270,clean6223.png,52324,0,0,293276
5271,clean7553.png,13356,36401,18722,277121
